filter, sd, nu, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,0,0.1,0.4376189708709717,217,3,46,126,0.442159383033419
BENIGN,0,0.3,0.4469594955444336,217,3,46,126,0.442159383033419
BENIGN,0,0.5,0.46390485763549805,217,3,46,126,0.442159383033419
BENIGN,0,0.7,0.48473381996154785,217,3,46,126,0.442159383033419
BENIGN,0,0.9,0.49431514739990234,217,3,46,126,0.442159383033419
BENIGN,42,0.1,0.4360661506652832,182,1,143,63,0.532133676092545
BENIGN,42,0.3,0.44675612449645996,183,1,142,63,0.5295629820051414
BENIGN,42,0.5,0.4665396213531494,183,1,142,63,0.5295629820051414
BENIGN,42,0.7,0.4757723808288574,183,1,142,63,0.5295629820051414
BENIGN,42,0.9,0.48378944396972656,183,1,142,63,0.5295629820051414
BENIGN,123,0.1,0.4344921112060547,183,0,110,96,0.5295629820051414
BENIGN,123,0.3,0.44237804412841797,183,0,110,96,0.5295629820051414
BENIGN,123,0.5,0.4655168056488037,183,0,110,96,0.5295629820051414
BENIGN,123,0.7,0.4684867858886719,183,0,110,96,0.5295629820051414
BENIGN,123,0.9,0.4800126552581787,182,0,111,96,0.532133676092545
BENIGN,222,0.1,0.4312615394592285,243,1,61,85,0.37532133676092544
BENIGN,222,0.3,0.43034958839416504,243,1,61,85,0.37532133676092544
BENIGN,222,0.5,0.45420145988464355,243,1,61,85,0.37532133676092544
BENIGN,222,0.7,0.47341489791870117,242,1,62,85,0.37789203084832906
BENIGN,222,0.9,0.47913384437561035,242,1,62,85,0.37789203084832906
BENIGN,419,0.1,0.4196608066558838,266,0,42,81,0.3161953727506427
BENIGN,419,0.3,0.45600271224975586,266,0,42,81,0.3161953727506427
BENIGN,419,0.5,0.45589327812194824,266,0,42,81,0.3161953727506427
BENIGN,419,0.7,0.47606635093688965,266,0,42,81,0.3161953727506427
BENIGN,419,0.9,0.4749605655670166,266,0,42,81,0.3161953727506427
BENIGN,844,0.1,0.42613959312438965,256,2,43,90,0.34190231362467866
BENIGN,844,0.3,0.4403824806213379,256,2,43,90,0.34190231362467866
BENIGN,844,0.5,0.47757482528686523,256,2,43,90,0.34190231362467866
BENIGN,844,0.7,0.48453688621520996,256,2,43,90,0.34190231362467866
BENIGN,844,0.9,0.4806678295135498,256,2,43,90,0.34190231362467866
BENIGN,918,0.1,0.4457545280456543,239,3,55,95,0.3856041131105398
BENIGN,918,0.3,0.45829343795776367,239,3,55,95,0.3856041131105398
BENIGN,918,0.5,0.48401641845703125,239,3,55,95,0.3856041131105398
BENIGN,918,0.7,0.49074769020080566,239,3,55,95,0.3856041131105398
BENIGN,918,0.9,0.4937622547149658,239,3,55,95,0.3856041131105398
BENIGN,1344,0.1,0.4409968852996826,138,2,186,65,0.6452442159383034
BENIGN,1344,0.3,0.453885555267334,138,2,186,65,0.6452442159383034
BENIGN,1344,0.5,0.4639320373535156,138,2,186,65,0.6452442159383034
BENIGN,1344,0.7,0.4866821765899658,138,2,186,65,0.6452442159383034
BENIGN,1344,0.9,0.5001122951507568,138,2,186,65,0.6452442159383034
BENIGN,65536,0.1,0.43246006965637207,201,0,53,135,0.4832904884318766
BENIGN,65536,0.3,0.45564889907836914,200,0,54,135,0.48586118251928023
BENIGN,65536,0.5,0.4686245918273926,200,0,54,135,0.48586118251928023
BENIGN,65536,0.7,0.47744131088256836,200,0,54,135,0.48586118251928023
BENIGN,65536,0.9,0.4819777011871338,200,0,54,135,0.48586118251928023
BENIGN,815149,0.1,0.4288623332977295,173,1,127,88,0.5552699228791774
BENIGN,815149,0.3,0.45184874534606934,172,1,128,88,0.5578406169665809
BENIGN,815149,0.5,0.4682784080505371,172,1,128,88,0.5578406169665809
BENIGN,815149,0.7,0.47778844833374023,172,1,128,88,0.5578406169665809
BENIGN,815149,0.9,0.4776899814605713,172,1,128,88,0.5578406169665809
Syn,0,0.1,0.5132272243499756,12051,108853,290653,1046068,0.9912674862229759
Syn,0,0.3,0.5664277076721191,12051,108853,290331,1046068,0.9912674862229759
Syn,0,0.5,0.5532927513122559,12051,108853,290211,1046068,0.9912674862229759
Syn,0,0.7,0.5676307678222656,12051,108853,290144,1046068,0.9912674862229759
Syn,0,0.9,0.5681509971618652,12051,108853,290101,1046068,0.9912674862229759
Syn,42,0.1,0.4748833179473877,10890,0,64930,1304195,0.9921087814262889
Syn,42,0.3,0.5172467231750488,9964,0,65856,1304195,0.992779788625486
Syn,42,0.5,0.5200989246368408,9999,0,65821,1304195,0.9927544265823197
Syn,42,0.7,0.5280978679656982,10162,0,65658,1304195,0.9926363119241457
Syn,42,0.9,0.5341811180114746,10295,0,65525,1304195,0.9925399361601142
Syn,123,0.1,0.5032505989074707,4890,76,251901,1123224,0.9964565602547798
Syn,123,0.3,0.5321533679962158,4909,76,251882,1123224,0.9964427922884896
Syn,123,0.5,0.562263011932373,4919,76,251872,1123224,0.9964355459904422
Syn,123,0.7,0.5611758232116699,4922,76,251869,1123224,0.9964333721010279
Syn,123,0.9,0.5574300289154053,4924,76,251867,1123224,0.9964319228414183
Syn,222,0.1,0.5166287422180176,36162,35487,368057,975588,0.9737959370006848
Syn,222,0.3,0.5379548072814941,38701,35487,365519,975588,0.9719561019264283
Syn,222,0.5,0.5439269542694092,38845,35487,365379,975588,0.9718517552345446
Syn,222,0.7,0.5714313983917236,39065,35487,365153,975588,0.9716923366774999
Syn,222,0.9,0.5788531303405762,43695,35487,360519,975588,0.9683373006815144
Syn,419,0.1,0.5285570621490479,331320,929,73362,975326,0.7599156530907273
Syn,419,0.3,0.5379116535186768,331314,929,73368,975326,0.7599200008695558
Syn,419,0.5,0.5574042797088623,331311,929,73371,975326,0.7599221747589701
Syn,419,0.7,0.5844752788543701,331310,929,73372,975326,0.7599228993887748
Syn,419,0.9,0.5765554904937744,331310,929,73372,975326,0.7599228993887748
Syn,844,0.1,0.5086534023284912,407865,1,36494,935656,0.7044488646862535
Syn,844,0.3,0.5297458171844482,407296,1,37063,935656,0.7048611790451553
Syn,844,0.5,0.5566723346710205,407693,1,36666,935656,0.7045735010126701
Syn,844,0.7,0.5586731433868408,407880,1,36479,935656,0.7044379952391822
Syn,844,0.9,0.5681586265563965,408108,1,36251,935656,0.7042727796436995
Syn,918,0.1,0.5117783546447754,186630,7,46603,1146778,0.8647623395397877
Syn,918,0.3,0.5249261856079102,186233,7,47000,1146778,0.8650500175722727
Syn,918,0.5,0.5345730781555176,186148,7,47085,1146778,0.8651116111056764
Syn,918,0.7,0.5587372779846191,186191,7,47042,1146778,0.8650804520240722
Syn,918,0.9,0.5601069927215576,186239,7,46994,1146778,0.8650456697934443
Syn,1344,0.1,0.5252761840820312,25316,32641,401091,953603,0.981655271862987
Syn,1344,0.3,0.5415637493133545,25450,32641,400957,953603,0.9815581714691507
Syn,1344,0.5,0.5550165176391602,25734,32641,400673,953603,0.9813523766046022
Syn,1344,0.7,0.5718939304351807,25893,32641,400514,953603,0.9812371604656471
Syn,1344,0.9,0.5693798065185547,25985,32641,400422,953603,0.9811704945236103
Syn,65536,0.1,0.525991678237915,120591,3971,310087,949337,0.9126161672155737
Syn,65536,0.3,0.5424923896789551,120436,3971,310242,949337,0.9127284848353098
Syn,65536,0.5,0.550828218460083,120436,3971,310242,949337,0.9127284848353098
Syn,65536,0.7,0.570319652557373,120442,3971,310236,949337,0.9127241370564813
Syn,65536,0.9,0.5722761154174805,120440,3971,310238,949337,0.9127255863160908
Syn,815149,0.1,0.5218195915222168,377071,243,88763,914181,0.7267631148936787
Syn,815149,0.3,0.5453341007232666,377119,243,88715,914181,0.7267283326630508
Syn,815149,0.5,0.561769962310791,377136,243,88698,914181,0.7267160139563701
Syn,815149,0.7,0.5786898136138916,377143,243,88691,914181,0.7267109415477369
Syn,815149,0.9,0.5757431983947754,377151,243,88683,914181,0.7267051445092988
