filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,222,0.7,0.1,100,5.276438236236572,13219,442,264,448,0.07798005161470321
BENIGN,222,0.1,0.5,100,4.705450773239136,13227,442,256,448,0.07742205482318476
BENIGN,222,0.5,0.5,100,4.936948299407959,13206,442,277,448,0.0788867964009207
BENIGN,222,0.7,0.5,100,5.042208909988403,13224,442,259,448,0.07763130362000419
BENIGN,222,0.1,0.9,100,4.74169135093689,13226,442,257,448,0.07749180442212457
BENIGN,222,0.5,0.9,100,4.780625343322754,13215,442,268,448,0.07825905001046243
BENIGN,222,0.7,0.9,100,4.980542898178101,13224,442,259,448,0.07763130362000419
BENIGN,222,0.1,0.1,150,6.878520488739014,13227,442,255,448,0.07742205482318476
BENIGN,222,0.5,0.1,150,7.208556175231934,13179,442,304,448,0.08077003557229546
BENIGN,222,0.7,0.1,150,7.411349773406982,13219,442,264,448,0.07798005161470321
BENIGN,222,0.1,0.5,150,6.920913219451904,13227,442,257,448,0.07742205482318476
BENIGN,222,0.5,0.5,150,7.185970067977905,13206,442,277,448,0.0788867964009207
BENIGN,222,0.7,0.5,150,6.8524370193481445,13224,442,259,448,0.07763130362000419
BENIGN,222,0.1,0.9,150,6.792821645736694,13226,442,257,448,0.07749180442212457
BENIGN,222,0.5,0.9,150,7.02268385887146,13215,442,268,448,0.07825905001046243
BENIGN,222,0.7,0.9,150,7.3499860763549805,13224,442,259,448,0.07763130362000419
BENIGN,222,0.1,0.1,200,8.000613451004028,13227,442,255,448,0.07742205482318476
BENIGN,222,0.5,0.1,200,8.393136739730835,13179,442,304,448,0.08077003557229546
BENIGN,222,0.7,0.1,200,8.720779180526733,13219,442,264,448,0.07798005161470321
BENIGN,222,0.1,0.5,200,7.818112850189209,13227,442,257,448,0.07742205482318476
BENIGN,222,0.5,0.5,200,8.283255100250244,13206,442,277,448,0.0788867964009207
BENIGN,222,0.7,0.5,200,8.356843709945679,13224,442,259,448,0.07763130362000419
BENIGN,222,0.1,0.9,200,7.918519973754883,13226,442,257,448,0.07749180442212457
BENIGN,222,0.5,0.9,200,8.34669280052185,13215,442,268,448,0.07825905001046243
BENIGN,222,0.7,0.9,200,8.50231409072876,13224,442,259,448,0.07763130362000419
BENIGN,419,0.1,0.1,10,0.9868264198303223,13383,495,129,410,0.06654111738857502
BENIGN,419,0.5,0.1,10,1.1536364555358887,13390,495,68,410,0.06605287019599637
BENIGN,419,0.7,0.1,10,1.1519405841827393,13227,495,224,410,0.07742205482318476
BENIGN,419,0.1,0.5,10,0.9962196350097656,13379,495,79,410,0.06682011578433424
