filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,42,0.7,0.9,50,3.3376567363739014,1886,0,76,33,0.05463659147869674
BENIGN,42,0.1,0.1,100,3.9163973331451416,1878,0,84,33,0.058646616541353384
BENIGN,42,0.5,0.1,100,4.147398471832275,1890,0,72,33,0.05263157894736842
BENIGN,42,0.7,0.1,100,4.449534893035889,1889,0,73,33,0.053132832080200504
BENIGN,42,0.1,0.5,100,3.958585739135742,1880,0,82,33,0.05764411027568922
BENIGN,42,0.5,0.5,100,4.145819187164307,1886,0,76,33,0.05463659147869674
BENIGN,42,0.7,0.5,100,4.077090501785278,1886,0,76,33,0.05463659147869674
BENIGN,42,0.1,0.9,100,3.9105165004730225,1886,0,76,33,0.05463659147869674
BENIGN,42,0.5,0.9,100,4.1420722007751465,1886,0,76,33,0.05463659147869674
BENIGN,42,0.7,0.9,100,4.1600377559661865,1886,0,76,33,0.05463659147869674
BENIGN,42,0.1,0.1,150,5.881327390670776,1878,0,84,33,0.058646616541353384
BENIGN,42,0.5,0.1,150,6.0680012702941895,1890,0,72,33,0.05263157894736842
BENIGN,42,0.7,0.1,150,6.4171130657196045,1889,0,73,33,0.053132832080200504
BENIGN,42,0.1,0.5,150,6.101255178451538,1880,0,82,33,0.05764411027568922
BENIGN,42,0.5,0.5,150,5.98284125328064,1886,0,76,33,0.05463659147869674
BENIGN,42,0.7,0.5,150,6.335606575012207,1886,0,76,33,0.05463659147869674
BENIGN,42,0.1,0.9,150,5.880990028381348,1886,0,76,33,0.05463659147869674
BENIGN,42,0.5,0.9,150,6.050870895385742,1886,0,76,33,0.05463659147869674
BENIGN,42,0.7,0.9,150,6.076558589935303,1886,0,76,33,0.05463659147869674
BENIGN,42,0.1,0.1,200,6.853796482086182,1878,0,84,33,0.058646616541353384
BENIGN,42,0.5,0.1,200,7.242199897766113,1890,0,72,33,0.05263157894736842
BENIGN,42,0.7,0.1,200,7.8686065673828125,1889,0,73,33,0.053132832080200504
BENIGN,42,0.1,0.5,200,6.925687551498413,1880,0,82,33,0.05764411027568922
BENIGN,42,0.5,0.5,200,7.2847723960876465,1886,0,76,33,0.05463659147869674
BENIGN,42,0.7,0.5,200,7.342558860778809,1886,0,76,33,0.05463659147869674
BENIGN,42,0.1,0.9,200,6.721965312957764,1886,0,76,33,0.05463659147869674
BENIGN,42,0.5,0.9,200,7.128549337387085,1886,0,76,33,0.05463659147869674
BENIGN,42,0.7,0.9,200,7.5279905796051025,1886,0,76,33,0.05463659147869674
BENIGN,123,0.1,0.1,10,1.0644035339355469,1818,95,56,42,0.0887218045112782
BENIGN,123,0.5,0.1,10,1.1319780349731445,1821,95,58,42,0.08721804511278196
BENIGN,123,0.7,0.1,10,1.314009189605713,1815,95,51,42,0.09022556390977443
BENIGN,123,0.1,0.5,10,1.0829753875732422,1815,95,65,42,0.09022556390977443
BENIGN,123,0.5,0.5,10,1.1561188697814941,1791,95,75,42,0.10225563909774436
BENIGN,123,0.7,0.5,10,1.1277682781219482,1781,95,85,42,0.10726817042606517
BENIGN,123,0.1,0.9,10,1.0876915454864502,1818,95,67,42,0.0887218045112782
BENIGN,123,0.5,0.9,10,1.1571264266967773,1751,95,115,42,0.12230576441102757
BENIGN,123,0.7,0.9,10,1.1687400341033936,1746,95,120,42,0.12481203007518797
BENIGN,123,0.1,0.1,50,3.7878739833831787,1818,95,56,42,0.0887218045112782
BENIGN,123,0.5,0.1,50,3.8456664085388184,1821,95,58,42,0.08721804511278196
BENIGN,123,0.7,0.1,50,4.2031471729278564,1815,95,51,42,0.09022556390977443
BENIGN,123,0.1,0.5,50,3.8018991947174072,1815,95,65,42,0.09022556390977443
BENIGN,123,0.5,0.5,50,3.7659568786621094,1791,95,75,42,0.10225563909774436
BENIGN,123,0.7,0.5,50,3.9170007705688477,1781,95,85,42,0.10726817042606517
