filter, sd, nu, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,65536,0.7,0.45129823684692383,920,0,511,564,0.5388471177944862
BENIGN,65536,0.9,0.4561922550201416,919,0,512,564,0.5393483709273182
BENIGN,815149,0.1,0.41451239585876465,806,15,758,428,0.5959899749373434
BENIGN,815149,0.3,0.43149495124816895,805,15,759,428,0.5964912280701754
BENIGN,815149,0.5,0.44611358642578125,804,15,760,428,0.5969924812030075
BENIGN,815149,0.7,0.4579281806945801,804,15,760,428,0.5969924812030075
BENIGN,815149,0.9,0.4604325294494629,804,15,760,428,0.5969924812030075
DrDoS_MSSQL,0,0.1,0.5913918018341064,813,23375,352973,4168703,0.9998202317352237
DrDoS_MSSQL,0,0.3,0.6171331405639648,814,23375,352972,4168703,0.9998200106180468
DrDoS_MSSQL,0,0.5,0.6204304695129395,812,23375,352974,4168703,0.9998204528524005
DrDoS_MSSQL,0,0.7,0.6323914527893066,812,23375,352974,4168703,0.9998204528524005
DrDoS_MSSQL,0,0.9,0.6437695026397705,812,23375,352974,4168703,0.9998204528524005
DrDoS_MSSQL,42,0.1,0.6106407642364502,152,11,455063,4067273,0.9999663901891193
DrDoS_MSSQL,42,0.3,0.6077897548675537,152,11,455063,4067273,0.9999663901891193
DrDoS_MSSQL,42,0.5,0.6213719844818115,152,11,455063,4067273,0.9999663901891193
DrDoS_MSSQL,42,0.7,0.6381134986877441,152,11,455063,4067273,0.9999663901891193
DrDoS_MSSQL,42,0.9,0.634117603302002,152,11,455063,4067273,0.9999663901891193
DrDoS_MSSQL,123,0.1,0.6112899780273438,218399,1,294122,4009968,0.9517082296938699
DrDoS_MSSQL,123,0.3,0.6076381206512451,218225,1,294296,4009968,0.9517467040826412
DrDoS_MSSQL,123,0.5,0.6309194564819336,218153,1,294368,4009968,0.9517626245193742
DrDoS_MSSQL,123,0.7,0.6598362922668457,218088,1,294433,4009968,0.9517769971358692
DrDoS_MSSQL,123,0.9,0.6482174396514893,217932,1,294589,4009968,0.9518114914154573
DrDoS_MSSQL,222,0.1,0.5878400802612305,17777,11,928,4503774,0.9960691999471972
DrDoS_MSSQL,222,0.3,0.5896904468536377,17763,11,942,4503774,0.9960722955876731
DrDoS_MSSQL,222,0.5,0.5920009613037109,17760,11,945,4503774,0.9960729589392036
DrDoS_MSSQL,222,0.7,0.6292538642883301,17752,11,953,4503774,0.9960747278766184
DrDoS_MSSQL,222,0.9,0.6121184825897217,17749,11,956,4503774,0.9960753912281489
DrDoS_MSSQL,419,0.1,0.5838809013366699,267,61,112,4522109,0.999940961713782
DrDoS_MSSQL,419,0.3,0.5933611392974854,267,61,112,4522109,0.999940961713782
DrDoS_MSSQL,419,0.5,0.6018266677856445,267,61,112,4522109,0.999940961713782
DrDoS_MSSQL,419,0.7,0.610299825668335,267,61,112,4522109,0.999940961713782
DrDoS_MSSQL,419,0.9,0.642181396484375,267,61,112,4522109,0.999940961713782
DrDoS_MSSQL,844,0.1,0.6141791343688965,119197,0,400368,4002924,0.9736434958714106
DrDoS_MSSQL,844,0.3,0.609694242477417,121360,0,398205,4002924,0.9731652194178914
DrDoS_MSSQL,844,0.5,0.616166353225708,120687,0,398878,4002924,0.9733140312779092
DrDoS_MSSQL,844,0.7,0.6377594470977783,120514,0,399051,4002924,0.9733522845495036
DrDoS_MSSQL,844,0.9,0.6352376937866211,119908,0,399657,4002924,0.9734862815586727
DrDoS_MSSQL,918,0.1,0.5983669757843018,9893,339788,2965,4170925,0.9978124877694562
DrDoS_MSSQL,918,0.3,0.6267850399017334,9893,339788,3450,4170925,0.9978124877694562
DrDoS_MSSQL,918,0.5,0.622765064239502,9893,339788,3604,4170925,0.9978124877694562
DrDoS_MSSQL,918,0.7,0.6653640270233154,9893,339788,3663,4170925,0.9978124877694562
DrDoS_MSSQL,918,0.9,0.6541633605957031,9893,339788,3700,4170925,0.9978124877694562
DrDoS_MSSQL,1344,0.1,0.6414365768432617,55,28995,798244,3724190,0.9999878385552734
DrDoS_MSSQL,1344,0.3,0.6344234943389893,55,28995,798244,3724190,0.9999878385552734
DrDoS_MSSQL,1344,0.5,0.6551735401153564,55,28995,798244,3724190,0.9999878385552734
DrDoS_MSSQL,1344,0.7,0.6755180358886719,55,28995,798244,3724190,0.9999878385552734
DrDoS_MSSQL,1344,0.9,0.6616353988647461,55,28995,798244,3724190,0.9999878385552734
DrDoS_MSSQL,65536,0.1,0.7684578895568848,255,248099,4082155,289456,0.9999436151199042
DrDoS_MSSQL,65536,0.3,0.8043918609619141,225,248099,4082132,289456,0.9999502486352095
DrDoS_MSSQL,65536,0.5,0.8114550113677979,224,248099,4082125,289456,0.9999504697523863
DrDoS_MSSQL,65536,0.7,0.8361129760742188,224,248099,4082121,289456,0.9999504697523863
DrDoS_MSSQL,65536,0.9,0.8251848220825195,223,248099,4082121,289456,0.9999506908695632
DrDoS_MSSQL,815149,0.1,0.587151288986206,41,6,2666,4519782,0.9999909341957492
DrDoS_MSSQL,815149,0.3,0.5923357009887695,40,6,2667,4519782,0.9999911553129261
DrDoS_MSSQL,815149,0.5,0.6104629039764404,40,6,2667,4519782,0.9999911553129261
DrDoS_MSSQL,815149,0.7,0.6246771812438965,40,6,2667,4519782,0.9999911553129261
DrDoS_MSSQL,815149,0.9,0.6285722255706787,40,6,2667,4519782,0.9999911553129261
