filter, sd, nu, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,0,0.1,0.6280817985534668,2980,164,203,50,0.11834319526627218
BENIGN,0,0.3,0.6441071033477783,2997,164,186,50,0.11331360946745563
BENIGN,0,0.5,0.656627893447876,2997,164,186,50,0.11331360946745563
BENIGN,0,0.7,0.6965506076812744,2997,164,186,50,0.11331360946745563
BENIGN,0,0.9,0.6841413974761963,2998,164,185,50,0.11301775147928994
BENIGN,42,0.1,0.6213624477386475,3155,2,135,89,0.06656804733727811
BENIGN,42,0.3,0.6402409076690674,3154,2,136,89,0.06686390532544378
BENIGN,42,0.5,0.6629390716552734,3154,2,136,89,0.06686390532544378
BENIGN,42,0.7,0.682722806930542,3154,2,136,89,0.06686390532544378
BENIGN,42,0.9,0.6792049407958984,3154,2,136,89,0.06686390532544378
BENIGN,123,0.1,0.614666223526001,2919,171,187,111,0.1363905325443787
BENIGN,123,0.3,0.6414077281951904,2923,171,183,111,0.13520710059171598
BENIGN,123,0.5,0.6589667797088623,2924,171,182,111,0.1349112426035503
BENIGN,123,0.7,0.6781971454620361,2925,171,181,111,0.1346153846153846
BENIGN,123,0.9,0.6690673828125,2926,171,180,111,0.13431952662721894
BENIGN,222,0.1,0.6192712783813477,3066,152,70,102,0.09289940828402367
BENIGN,222,0.3,0.6359024047851562,3064,152,72,102,0.09349112426035502
BENIGN,222,0.5,0.6633763313293457,3064,152,72,102,0.09349112426035502
BENIGN,222,0.7,0.6784453392028809,3064,152,72,102,0.09349112426035502
BENIGN,222,0.9,0.6832687854766846,3064,152,72,102,0.09349112426035502
BENIGN,419,0.1,0.6054732799530029,3070,169,28,118,0.09171597633136094
BENIGN,419,0.3,0.6303896903991699,3071,169,28,118,0.09142011834319527
BENIGN,419,0.5,0.6507806777954102,3071,169,28,118,0.09142011834319527
BENIGN,419,0.7,0.6677050590515137,3071,169,28,118,0.09142011834319527
BENIGN,419,0.9,0.6700248718261719,3071,169,28,118,0.09142011834319527
BENIGN,844,0.1,0.6112873554229736,3007,167,95,114,0.11035502958579882
BENIGN,844,0.3,0.6295037269592285,3005,167,97,114,0.11094674556213018
BENIGN,844,0.5,0.6530053615570068,3006,167,96,114,0.11065088757396449
BENIGN,844,0.7,0.6707966327667236,3006,167,96,114,0.11065088757396449
BENIGN,844,0.9,0.6623859405517578,3006,167,96,114,0.11065088757396449
BENIGN,918,0.1,0.6095364093780518,3013,178,66,131,0.10857988165680474
BENIGN,918,0.3,0.6334614753723145,3014,178,65,131,0.10828402366863905
BENIGN,918,0.5,0.6475813388824463,3014,178,65,131,0.10828402366863905
BENIGN,918,0.7,0.6694025993347168,3014,178,65,131,0.10828402366863905
BENIGN,918,0.9,0.6762371063232422,3015,178,64,131,0.10798816568047337
BENIGN,1344,0.1,0.6099097728729248,3004,130,165,138,0.11124260355029586
BENIGN,1344,0.3,0.6484761238098145,3004,130,165,138,0.11124260355029586
BENIGN,1344,0.5,0.6609413623809814,3005,130,164,138,0.11094674556213018
BENIGN,1344,0.7,0.6734027862548828,3004,130,165,138,0.11124260355029586
BENIGN,1344,0.9,0.6677110195159912,3004,130,165,138,0.11124260355029586
BENIGN,65536,0.1,0.6175529956817627,2878,170,398,75,0.14852071005917158
