filter, sd, nu, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,0,0.1,0.4353816509246826,877,6,102,521,0.41611185086551267
BENIGN,0,0.3,0.43776440620422363,877,6,102,521,0.41611185086551267
BENIGN,0,0.5,0.4584352970123291,877,6,102,521,0.41611185086551267
BENIGN,0,0.7,0.4697270393371582,877,6,102,521,0.41611185086551267
BENIGN,0,0.9,0.47092390060424805,877,6,102,521,0.41611185086551267
BENIGN,42,0.1,0.4274289608001709,409,3,687,405,0.7276964047936085
BENIGN,42,0.3,0.44530820846557617,407,3,689,405,0.7290279627163782
BENIGN,42,0.5,0.4573218822479248,407,3,689,405,0.7290279627163782
BENIGN,42,0.7,0.46811342239379883,407,3,689,405,0.7290279627163782
BENIGN,42,0.9,0.47902679443359375,407,3,689,405,0.7290279627163782
BENIGN,123,0.1,0.4058873653411865,396,4,631,475,0.7363515312916112
BENIGN,123,0.3,0.4173581600189209,396,4,631,475,0.7363515312916112
BENIGN,123,0.5,0.43630003929138184,396,4,631,475,0.7363515312916112
BENIGN,123,0.7,0.4628734588623047,396,4,631,475,0.7363515312916112
BENIGN,123,0.9,0.4623541831970215,396,4,631,475,0.7363515312916112
BENIGN,222,0.1,0.42760777473449707,795,4,319,385,0.47070572569906793
BENIGN,222,0.3,0.4360015392303467,796,4,318,385,0.47003994673768307
BENIGN,222,0.5,0.4633948802947998,795,4,319,385,0.47070572569906793
BENIGN,222,0.7,0.47204065322875977,792,4,322,385,0.47270306258322237
BENIGN,222,0.9,0.4782590866088867,792,4,322,385,0.47270306258322237
BENIGN,419,0.1,0.4370765686035156,944,9,141,417,0.3715046604527297
BENIGN,419,0.3,0.44834351539611816,944,9,141,417,0.3715046604527297
BENIGN,419,0.5,0.4698927402496338,944,9,141,417,0.3715046604527297
BENIGN,419,0.7,0.4793882369995117,944,9,141,417,0.3715046604527297
BENIGN,419,0.9,0.47821521759033203,944,9,141,417,0.3715046604527297
BENIGN,844,0.1,0.4305996894836426,632,3,478,391,0.5792276964047937
BENIGN,844,0.3,0.4293246269226074,632,3,478,391,0.5792276964047937
BENIGN,844,0.5,0.465961217880249,632,3,478,391,0.5792276964047937
BENIGN,844,0.7,0.45926833152770996,632,3,478,391,0.5792276964047937
BENIGN,844,0.9,0.4770331382751465,632,3,478,391,0.5792276964047937
BENIGN,918,0.1,0.43004465103149414,888,5,151,463,0.40878828229027964
BENIGN,918,0.3,0.43028879165649414,888,5,151,463,0.40878828229027964
BENIGN,918,0.5,0.4426133632659912,888,5,151,463,0.40878828229027964
BENIGN,918,0.7,0.46425843238830566,888,5,151,463,0.40878828229027964
BENIGN,918,0.9,0.46477341651916504,888,5,151,463,0.40878828229027964
BENIGN,1344,0.1,0.4092843532562256,305,4,662,535,0.7969374167776299
BENIGN,1344,0.3,0.4240283966064453,305,4,662,535,0.7969374167776299
BENIGN,1344,0.5,0.4498262405395508,306,4,661,535,0.796271637816245
BENIGN,1344,0.7,0.46865105628967285,306,4,661,535,0.796271637816245
BENIGN,1344,0.9,0.45836544036865234,306,4,661,535,0.796271637816245
BENIGN,65536,0.1,0.42907023429870605,443,2,454,605,0.7050599201065246
BENIGN,65536,0.3,0.431577205657959,440,2,457,605,0.7070572569906791
BENIGN,65536,0.5,0.452073335647583,440,2,457,605,0.7070572569906791
BENIGN,65536,0.7,0.46483731269836426,440,2,457,605,0.7070572569906791
BENIGN,65536,0.9,0.4598350524902344,440,2,457,605,0.7070572569906791
BENIGN,815149,0.1,0.43006110191345215,391,7,663,447,0.7396804260985352
BENIGN,815149,0.3,0.41221046447753906,391,7,663,447,0.7396804260985352
BENIGN,815149,0.5,0.44347429275512695,391,7,663,447,0.7396804260985352
BENIGN,815149,0.7,0.45126867294311523,391,7,663,447,0.7396804260985352
BENIGN,815149,0.9,0.45593953132629395,391,7,663,447,0.7396804260985352
DrDoS_SNMP,0,0.1,0.6545932292938232,872,75244,127334,5031656,0.9998310032650092
DrDoS_SNMP,0,0.3,0.6802482604980469,872,75244,127334,5031656,0.9998310032650092
DrDoS_SNMP,0,0.5,0.6955492496490479,872,75244,127334,5031656,0.9998310032650092
DrDoS_SNMP,0,0.7,0.7198865413665771,872,75244,127334,5031656,0.9998310032650092
DrDoS_SNMP,0,0.9,0.7082171440124512,872,75244,127334,5031656,0.9998310032650092
DrDoS_SNMP,42,0.1,0.6162328720092773,1431,0,71651,5086781,0.9997226670553074
DrDoS_SNMP,42,0.3,0.6479618549346924,1431,0,71651,5086781,0.9997226670553074
DrDoS_SNMP,42,0.5,0.6491048336029053,1431,0,71651,5086781,0.9997226670553074
DrDoS_SNMP,42,0.7,0.6685986518859863,1431,0,71651,5086781,0.9997226670553074
DrDoS_SNMP,42,0.9,0.6771712303161621,1431,0,71651,5086781,0.9997226670553074
DrDoS_SNMP,123,0.1,0.6313803195953369,152002,81,203180,4804681,0.9705414659265178
DrDoS_SNMP,123,0.3,0.6640095710754395,152054,81,203128,4804681,0.9705313881395689
DrDoS_SNMP,123,0.5,0.6868572235107422,152053,81,203129,4804681,0.970531581943164
DrDoS_SNMP,123,0.7,0.6952226161956787,152051,81,203131,4804681,0.9705319695503544
DrDoS_SNMP,123,0.9,0.6979577541351318,151462,81,203720,4804681,0.9706461198679113
DrDoS_SNMP,222,0.1,0.6046416759490967,5309,8,772,5153782,0.9989710967132267
DrDoS_SNMP,222,0.3,0.6399104595184326,5309,8,772,5153782,0.9989710967132267
DrDoS_SNMP,222,0.5,0.6463193893432617,5309,8,772,5153782,0.9989710967132267
DrDoS_SNMP,222,0.7,0.6762707233428955,5308,8,773,5153782,0.9989712905168219
DrDoS_SNMP,222,0.9,0.6761972904205322,5308,8,773,5153782,0.9989712905168219
DrDoS_SNMP,419,0.1,0.614173173904419,1172,104,214,5158475,0.9997728621864572
DrDoS_SNMP,419,0.3,0.646904706954956,1172,104,214,5158475,0.9997728621864572
DrDoS_SNMP,419,0.5,0.6728668212890625,1172,104,214,5158475,0.9997728621864572
DrDoS_SNMP,419,0.7,0.6699795722961426,1172,104,214,5158475,0.9997728621864572
DrDoS_SNMP,419,0.9,0.6816685199737549,1172,104,214,5158475,0.9997728621864572
DrDoS_SNMP,844,0.1,0.7623121738433838,246912,3,3527654,1385297,0.952147566708651
DrDoS_SNMP,844,0.3,0.7930543422698975,259754,3,3514812,1385297,0.9496587409394397
DrDoS_SNMP,844,0.5,0.7962334156036377,254888,3,3519678,1385297,0.9506017892335513
DrDoS_SNMP,844,0.7,0.8132278919219971,254038,3,3520528,1385297,0.9507665222894484
DrDoS_SNMP,844,0.9,0.8172891139984131,252414,3,3522152,1385297,0.9510812593280092
DrDoS_SNMP,918,0.1,0.6255369186401367,100487,116621,6111,4939324,0.9805252581318535
DrDoS_SNMP,918,0.3,0.6494081020355225,100487,116621,12984,4939324,0.9805252581318535
