filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,0,0.1,0.1,10,0.5903496742248535,1047,10,117,541,0.38592375366568915
BENIGN,0,0.5,0.1,10,0.7144553661346436,1053,10,111,541,0.3824046920821114
BENIGN,0,0.7,0.1,10,0.7213387489318848,1055,10,109,541,0.3812316715542522
BENIGN,0,0.1,0.5,10,0.5844235420227051,1046,10,117,541,0.3865102639296188
BENIGN,0,0.5,0.5,10,0.6600799560546875,1055,10,109,541,0.3812316715542522
BENIGN,0,0.7,0.5,10,0.7119414806365967,1055,10,109,541,0.3812316715542522
BENIGN,0,0.1,0.9,10,0.650036096572876,1046,10,117,541,0.3865102639296188
BENIGN,0,0.5,0.9,10,0.6387982368469238,1055,10,109,541,0.3812316715542522
BENIGN,0,0.7,0.9,10,0.7145588397979736,1055,10,109,541,0.3812316715542522
BENIGN,0,0.1,0.1,50,1.10780930519104,1047,10,117,541,0.38592375366568915
BENIGN,0,0.5,0.1,50,1.2721710205078125,1053,10,111,541,0.3824046920821114
BENIGN,0,0.7,0.1,50,1.3109171390533447,1055,10,109,541,0.3812316715542522
BENIGN,0,0.1,0.5,50,1.105215072631836,1046,10,117,541,0.3865102639296188
BENIGN,0,0.5,0.5,50,1.2184019088745117,1055,10,109,541,0.3812316715542522
BENIGN,0,0.7,0.5,50,1.3089666366577148,1055,10,109,541,0.3812316715542522
BENIGN,0,0.1,0.9,50,1.0979623794555664,1046,10,118,541,0.3865102639296188
BENIGN,0,0.5,0.9,50,1.1777563095092773,1055,10,109,541,0.3812316715542522
BENIGN,0,0.7,0.9,50,1.3030786514282227,1055,10,109,541,0.3812316715542522
BENIGN,0,0.1,0.1,100,1.760110855102539,1047,10,117,541,0.38592375366568915
BENIGN,0,0.5,0.1,100,1.9840326309204102,1053,10,111,541,0.3824046920821114
BENIGN,0,0.7,0.1,100,2.045719623565674,1055,10,109,541,0.3812316715542522
BENIGN,0,0.1,0.5,100,1.7340431213378906,1046,10,117,541,0.3865102639296188
BENIGN,0,0.5,0.5,100,1.8960514068603516,1055,10,109,541,0.3812316715542522
BENIGN,0,0.7,0.5,100,2.033329486846924,1055,10,109,541,0.3812316715542522
BENIGN,0,0.1,0.9,100,1.736372709274292,1046,10,117,541,0.3865102639296188
BENIGN,0,0.5,0.9,100,1.8567757606506348,1055,10,109,541,0.3812316715542522
BENIGN,0,0.7,0.9,100,2.0613443851470947,1055,10,109,541,0.3812316715542522
BENIGN,0,0.1,0.1,150,2.5064496994018555,1047,10,117,541,0.38592375366568915
BENIGN,0,0.5,0.1,150,2.845815420150757,1053,10,111,541,0.3824046920821114
BENIGN,0,0.7,0.1,150,2.963200807571411,1055,10,109,541,0.3812316715542522
BENIGN,0,0.1,0.5,150,2.486922264099121,1046,10,117,541,0.3865102639296188
BENIGN,0,0.5,0.5,150,2.7379977703094482,1055,10,109,541,0.3812316715542522
BENIGN,0,0.7,0.5,150,2.9590065479278564,1055,10,109,541,0.3812316715542522
BENIGN,0,0.1,0.9,150,2.499868392944336,1046,10,118,541,0.3865102639296188
BENIGN,0,0.5,0.9,150,2.676205635070801,1055,10,109,541,0.3812316715542522
