filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,419,0.1,0.9,10,1.09954833984375,1965,83,17,89,0.08647140864714087
BENIGN,419,0.5,0.9,10,1.170365333557129,1935,83,44,89,0.100418410041841
BENIGN,419,0.7,0.9,10,1.155322790145874,1943,83,36,89,0.09669920966992096
BENIGN,419,0.1,0.1,50,3.97578763961792,1966,83,27,89,0.08600650860065086
BENIGN,419,0.5,0.1,50,4.57336688041687,1971,83,8,89,0.08368200836820083
BENIGN,419,0.7,0.1,50,4.543514728546143,1909,83,70,89,0.11250581125058112
BENIGN,419,0.1,0.5,50,4.325718402862549,1967,83,15,89,0.08554160855416086
BENIGN,419,0.5,0.5,50,4.213690280914307,1935,83,44,89,0.100418410041841
BENIGN,419,0.7,0.5,50,3.9159047603607178,1934,83,45,89,0.10088331008833101
BENIGN,419,0.1,0.9,50,3.675197124481201,1965,83,17,89,0.08647140864714087
BENIGN,419,0.5,0.9,50,3.6508164405822754,1935,83,44,89,0.100418410041841
BENIGN,419,0.7,0.9,50,3.894582986831665,1943,83,36,89,0.09669920966992096
BENIGN,419,0.1,0.1,100,4.4528419971466064,1966,83,27,89,0.08600650860065086
BENIGN,419,0.5,0.1,100,5.110466480255127,1971,83,8,89,0.08368200836820083
BENIGN,419,0.7,0.1,100,5.10587739944458,1909,83,70,89,0.11250581125058112
BENIGN,419,0.1,0.5,100,4.607150554656982,1967,83,15,89,0.08554160855416086
BENIGN,419,0.5,0.5,100,4.650737285614014,1935,83,44,89,0.100418410041841
BENIGN,419,0.7,0.5,100,4.742282867431641,1934,83,45,89,0.10088331008833101
BENIGN,419,0.1,0.9,100,4.675576686859131,1965,83,17,89,0.08647140864714087
BENIGN,419,0.5,0.9,100,4.818148374557495,1935,83,44,89,0.100418410041841
BENIGN,419,0.7,0.9,100,4.590776205062866,1943,83,36,89,0.09669920966992096
BENIGN,419,0.1,0.1,150,6.797326564788818,1966,83,27,89,0.08600650860065086
BENIGN,419,0.5,0.1,150,7.251618385314941,1971,83,8,89,0.08368200836820083
BENIGN,419,0.7,0.1,150,7.556301116943359,1909,83,70,89,0.11250581125058112
BENIGN,419,0.1,0.5,150,7.014295339584351,1967,83,15,89,0.08554160855416086
BENIGN,419,0.5,0.5,150,7.266346454620361,1935,83,44,89,0.100418410041841
BENIGN,419,0.7,0.5,150,7.214151859283447,1934,83,45,89,0.10088331008833101
BENIGN,419,0.1,0.9,150,7.211881160736084,1965,83,17,89,0.08647140864714087
BENIGN,419,0.5,0.9,150,7.4580419063568115,1935,83,44,89,0.100418410041841
