filter, sd, nu, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,844,0.9,0.46654629707336426,8834,10,2410,3093,0.38383204296575296
BENIGN,918,0.1,0.4300272464752197,8387,132,2017,3925,0.41501011369184626
BENIGN,918,0.3,0.44048070907592773,8387,132,2017,3925,0.41501011369184626
BENIGN,918,0.5,0.45746850967407227,8387,132,2017,3925,0.41501011369184626
BENIGN,918,0.7,0.4762532711029053,8387,132,2017,3925,0.41501011369184626
BENIGN,918,0.9,0.47730422019958496,8387,132,2017,3925,0.41501011369184626
BENIGN,1344,0.1,0.4466819763183594,4896,32,6388,3053,0.6585059635907093
BENIGN,1344,0.3,0.4466390609741211,4897,32,6387,3053,0.6584362139917695
BENIGN,1344,0.5,0.46753907203674316,4897,32,6387,3053,0.6584362139917695
BENIGN,1344,0.7,0.47158241271972656,4897,32,6387,3053,0.6584362139917695
BENIGN,1344,0.9,0.4794738292694092,4897,32,6387,3053,0.6584362139917695
BENIGN,65536,0.1,0.44344353675842285,6667,8,3897,3773,0.5349794238683128
BENIGN,65536,0.3,0.4448435306549072,6657,8,3907,3773,0.5356769198577108
BENIGN,65536,0.5,0.4689624309539795,6658,8,3906,3773,0.535607170258771
BENIGN,65536,0.7,0.46854543685913086,6658,8,3906,3773,0.535607170258771
BENIGN,65536,0.9,0.48261308670043945,6656,8,3908,3773,0.5357466694566506
BENIGN,815149,0.1,0.4311537742614746,6057,64,4934,3314,0.5775266792215945
BENIGN,815149,0.3,0.4355156421661377,6061,64,4930,3314,0.5772476808258352
BENIGN,815149,0.5,0.4517710208892822,6061,64,4929,3314,0.5772476808258352
BENIGN,815149,0.7,0.4599754810333252,6062,64,4928,3314,0.5771779312268954
BENIGN,815149,0.9,0.4756028652191162,6062,64,4928,3314,0.5771779312268954
DrDoS_NTP,0,0.1,0.46491003036499023,6083,250,34814,1161742,0.9949419568133081
DrDoS_NTP,0,0.3,0.4821035861968994,6087,250,34810,1161742,0.9949386307944446
DrDoS_NTP,0,0.5,0.5116932392120361,6093,250,34804,1161742,0.9949336417661493
DrDoS_NTP,0,0.7,0.5175271034240723,6093,250,34804,1161742,0.9949336417661493
DrDoS_NTP,0,0.9,0.5203614234924316,6094,250,34803,1161742,0.9949328102614334
DrDoS_NTP,42,0.1,0.47852325439453125,65180,0,188497,948962,0.945802522619007
DrDoS_NTP,42,0.3,0.48570895195007324,65158,0,188519,948962,0.9458208157227563
DrDoS_NTP,42,0.5,0.510873556137085,65174,0,188503,948962,0.9458075116473023
DrDoS_NTP,42,0.7,0.5222289562225342,65199,0,188478,948962,0.9457867240294053
DrDoS_NTP,42,0.9,0.542670726776123,65180,0,188497,948962,0.945802522619007
DrDoS_NTP,123,0.1,0.5028097629547119,51153,274,226331,924916,0.9574660392686417
DrDoS_NTP,123,0.3,0.4995396137237549,51098,274,226389,924916,0.9575117720280151
DrDoS_NTP,123,0.5,0.5221242904663086,51039,274,226459,924916,0.9575608308062519
DrDoS_NTP,123,0.7,0.5379979610443115,50965,274,226543,924916,0.957622362155227
DrDoS_NTP,123,0.9,0.5423052310943604,50914,274,226600,924916,0.9576647688957368
DrDoS_NTP,222,0.1,0.49149107933044434,43678,28,3104,1155857,0.9636815370198372
DrDoS_NTP,222,0.3,0.4908413887023926,43595,28,3187,1155857,0.9637505519112551
DrDoS_NTP,222,0.5,0.5101056098937988,43573,28,3209,1155857,0.9637688450150045
DrDoS_NTP,222,0.7,0.5295357704162598,43570,28,3212,1155857,0.9637713395291522
DrDoS_NTP,222,0.9,0.53017258644104,43569,28,3213,1155857,0.963772171033868
DrDoS_NTP,419,0.1,0.4912223815917969,17459,511,45192,1139986,0.9854827591654686
DrDoS_NTP,419,0.3,0.5138571262359619,17390,511,45262,1139986,0.9855401329908643
DrDoS_NTP,419,0.5,0.5308206081390381,17380,511,45272,1139986,0.985548448038023
DrDoS_NTP,419,0.7,0.5368499755859375,17368,511,45284,1139986,0.9855584260946136
DrDoS_NTP,419,0.9,0.5347938537597656,17361,511,45291,1139986,0.9855642466276248
DrDoS_NTP,844,0.1,0.4786703586578369,15049,7,12989,1174600,0.987486685530737
DrDoS_NTP,844,0.3,0.48633790016174316,14947,7,13091,1174600,0.9875714990117567
DrDoS_NTP,844,0.5,0.5090115070343018,15043,7,12995,1174600,0.9874916745590323
DrDoS_NTP,844,0.7,0.5271239280700684,15042,7,12996,1174600,0.9874925060637482
DrDoS_NTP,844,0.9,0.5453815460205078,15049,7,12989,1174600,0.987486685530737
DrDoS_NTP,918,0.1,0.48830747604370117,28360,4665,31273,1138606,0.9764185262576717
DrDoS_NTP,918,0.3,0.49604249000549316,28375,4665,31338,1138606,0.9764060536869335
DrDoS_NTP,918,0.5,0.5112204551696777,28376,4665,31369,1138606,0.9764052221822176
DrDoS_NTP,918,0.7,0.53395676612854,28376,4665,31375,1138606,0.9764052221822176
DrDoS_NTP,918,0.9,0.5419278144836426,28385,4665,31368,1138606,0.9763977386397747
DrDoS_NTP,1344,0.1,0.5155596733093262,234,335500,524155,678242,0.9998054278964843
DrDoS_NTP,1344,0.3,0.5293545722961426,234,335500,524155,678242,0.9998054278964843
DrDoS_NTP,1344,0.5,0.5415182113647461,234,335500,524154,678242,0.9998054278964843
DrDoS_NTP,1344,0.7,0.5594956874847412,234,335500,524155,678242,0.9998054278964843
DrDoS_NTP,1344,0.9,0.5564789772033691,234,335500,524155,678242,0.9998054278964843
DrDoS_NTP,65536,0.1,0.482027530670166,13788,6612,87710,1099227,0.9885352129774604
DrDoS_NTP,65536,0.3,0.4890918731689453,13725,6612,87763,1099227,0.9885875977745607
DrDoS_NTP,65536,0.5,0.5104472637176514,13683,6612,87805,1099227,0.9886225209726277
DrDoS_NTP,65536,0.7,0.5182511806488037,13676,6612,87812,1099227,0.9886283415056388
DrDoS_NTP,65536,0.9,0.523385763168335,13666,6612,87819,1099227,0.9886366565527976
DrDoS_NTP,815149,0.1,0.47676753997802734,734,124,20188,1181716,0.9993896755385449
DrDoS_NTP,815149,0.3,0.4914381504058838,733,124,20189,1181716,0.9993905070432607
DrDoS_NTP,815149,0.5,0.5041160583496094,733,124,20189,1181716,0.9993905070432607
DrDoS_NTP,815149,0.7,0.5202841758728027,733,124,20189,1181716,0.9993905070432607
DrDoS_NTP,815149,0.9,0.5194885730743408,733,124,20189,1181716,0.9993905070432607
