filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,0,0.7,0.9,100,2.0602164268493652,489,3,51,222,0.35826771653543305
BENIGN,0,0.1,0.1,150,2.4293744564056396,487,3,53,222,0.36089238845144356
BENIGN,0,0.5,0.1,150,2.8059511184692383,489,3,51,222,0.35826771653543305
BENIGN,0,0.7,0.1,150,2.9078078269958496,489,3,51,222,0.35826771653543305
BENIGN,0,0.1,0.5,150,2.4393532276153564,488,3,52,222,0.35958005249343833
BENIGN,0,0.5,0.5,150,2.665280818939209,489,3,51,222,0.35826771653543305
BENIGN,0,0.7,0.5,150,2.9061858654022217,489,3,51,222,0.35826771653543305
BENIGN,0,0.1,0.9,150,2.425248146057129,488,3,52,222,0.35958005249343833
BENIGN,0,0.5,0.9,150,2.619288682937622,489,3,51,222,0.35826771653543305
BENIGN,0,0.7,0.9,150,2.889690399169922,489,3,51,222,0.35826771653543305
BENIGN,0,0.1,0.1,200,3.1537888050079346,487,3,53,222,0.36089238845144356
BENIGN,0,0.5,0.1,200,3.630683183670044,489,3,51,222,0.35826771653543305
BENIGN,0,0.7,0.1,200,3.7376227378845215,489,3,51,222,0.35826771653543305
BENIGN,0,0.1,0.5,200,3.239725112915039,488,3,52,222,0.35958005249343833
BENIGN,0,0.5,0.5,200,3.467210054397583,489,3,51,222,0.35826771653543305
BENIGN,0,0.7,0.5,200,3.7312140464782715,489,3,51,222,0.35826771653543305
BENIGN,0,0.1,0.9,200,3.196113348007202,488,3,52,222,0.35958005249343833
BENIGN,0,0.5,0.9,200,3.393423557281494,489,3,51,222,0.35826771653543305
BENIGN,0,0.7,0.9,200,3.77243709564209,489,3,51,222,0.35826771653543305
BENIGN,42,0.1,0.1,10,0.6144726276397705,372,0,263,127,0.5118110236220472
BENIGN,42,0.5,0.1,10,0.7434906959533691,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.1,10,0.7461729049682617,370,0,265,127,0.5144356955380578
BENIGN,42,0.1,0.5,10,0.618809700012207,373,0,262,127,0.510498687664042
BENIGN,42,0.5,0.5,10,0.666450023651123,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.5,10,0.7441961765289307,370,0,265,127,0.5144356955380578
BENIGN,42,0.1,0.9,10,0.6184570789337158,372,0,263,127,0.5118110236220472
BENIGN,42,0.5,0.9,10,0.6730999946594238,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.9,10,0.6672914028167725,370,0,265,127,0.5144356955380578
BENIGN,42,0.1,0.1,50,1.0987589359283447,372,0,263,127,0.5118110236220472
BENIGN,42,0.5,0.1,50,1.2827715873718262,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.1,50,1.3088650703430176,370,0,265,127,0.5144356955380578
BENIGN,42,0.1,0.5,50,1.0980734825134277,373,0,262,127,0.510498687664042
BENIGN,42,0.5,0.5,50,1.1819400787353516,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.5,50,1.3155224323272705,370,0,265,127,0.5144356955380578
BENIGN,42,0.1,0.9,50,1.1007342338562012,373,0,262,127,0.510498687664042
BENIGN,42,0.5,0.9,50,1.1792991161346436,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.9,50,1.2031104564666748,370,0,265,127,0.5144356955380578
BENIGN,42,0.1,0.1,100,1.73167085647583,372,0,263,127,0.5118110236220472
BENIGN,42,0.5,0.1,100,2.127629518508911,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.1,100,2.041861057281494,370,0,265,127,0.5144356955380578
BENIGN,42,0.1,0.5,100,1.7414453029632568,373,0,262,127,0.510498687664042
BENIGN,42,0.5,0.5,100,1.862558126449585,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.5,100,2.03342604637146,370,0,265,127,0.5144356955380578
BENIGN,42,0.1,0.9,100,1.7465710639953613,373,0,262,127,0.510498687664042
BENIGN,42,0.5,0.9,100,1.8680706024169922,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.9,100,1.90545654296875,370,0,265,127,0.5144356955380578
BENIGN,42,0.1,0.1,150,2.4027533531188965,372,0,263,127,0.5118110236220472
BENIGN,42,0.5,0.1,150,2.7714955806732178,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.1,150,2.88216495513916,370,0,265,127,0.5144356955380578
BENIGN,42,0.1,0.5,150,2.412867307662964,373,0,262,127,0.510498687664042
BENIGN,42,0.5,0.5,150,2.5878944396972656,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.5,150,2.899991273880005,370,0,265,127,0.5144356955380578
BENIGN,42,0.1,0.9,150,2.462143898010254,373,0,262,127,0.510498687664042
BENIGN,42,0.5,0.9,150,2.6266276836395264,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.9,150,2.669738531112671,370,0,265,127,0.5144356955380578
BENIGN,42,0.1,0.1,200,3.1240949630737305,372,0,263,127,0.5118110236220472
BENIGN,42,0.5,0.1,200,3.585808515548706,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.1,200,3.688998222351074,370,0,265,127,0.5144356955380578
BENIGN,42,0.1,0.5,200,3.1245415210723877,373,0,262,127,0.510498687664042
BENIGN,42,0.5,0.5,200,3.3700296878814697,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.5,200,3.6950368881225586,370,0,265,127,0.5144356955380578
BENIGN,42,0.1,0.9,200,3.128800868988037,373,0,262,127,0.510498687664042
BENIGN,42,0.5,0.9,200,3.365185260772705,370,0,265,127,0.5144356955380578
BENIGN,42,0.7,0.9,200,3.458376169204712,370,0,265,127,0.5144356955380578
BENIGN,123,0.1,0.1,10,0.6086432933807373,298,0,254,210,0.6089238845144357
BENIGN,123,0.5,0.1,10,0.7421114444732666,299,0,253,210,0.6076115485564304
BENIGN,123,0.7,0.1,10,0.7519969940185547,299,0,253,210,0.6076115485564304
BENIGN,123,0.1,0.5,10,0.6200425624847412,299,0,253,210,0.6076115485564304
BENIGN,123,0.5,0.5,10,0.6778483390808105,299,0,253,210,0.6076115485564304
BENIGN,123,0.7,0.5,10,0.7557787895202637,299,0,253,210,0.6076115485564304
BENIGN,123,0.1,0.9,10,0.616631269454956,299,0,253,210,0.6076115485564304
BENIGN,123,0.5,0.9,10,0.6667323112487793,299,0,253,210,0.6076115485564304
BENIGN,123,0.7,0.9,10,0.7247586250305176,299,0,253,210,0.6076115485564304
BENIGN,123,0.1,0.1,50,1.1113219261169434,298,0,254,210,0.6089238845144357
BENIGN,123,0.5,0.1,50,1.2816126346588135,299,0,253,210,0.6076115485564304
