filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,42,0.5,0.9,50,1.3502185344696045,1641,5,892,847,0.5144970414201183
BENIGN,42,0.7,0.9,50,1.3831961154937744,1641,5,892,847,0.5144970414201183
BENIGN,42,0.1,0.1,100,2.0641067028045654,1641,5,892,847,0.5144970414201183
BENIGN,42,0.5,0.1,100,2.3130733966827393,1641,5,892,847,0.5144970414201183
BENIGN,42,0.7,0.1,100,2.361562490463257,1641,5,892,847,0.5144970414201183
BENIGN,42,0.1,0.5,100,2.0710573196411133,1641,5,892,847,0.5144970414201183
BENIGN,42,0.5,0.5,100,2.1816864013671875,1641,5,892,847,0.5144970414201183
BENIGN,42,0.7,0.5,100,2.3550145626068115,1641,5,892,847,0.5144970414201183
BENIGN,42,0.1,0.9,100,2.0494890213012695,1641,5,892,847,0.5144970414201183
BENIGN,42,0.5,0.9,100,2.1778576374053955,1641,5,892,847,0.5144970414201183
BENIGN,42,0.7,0.9,100,2.2256217002868652,1641,5,892,847,0.5144970414201183
BENIGN,42,0.1,0.1,150,3.0001940727233887,1641,5,892,847,0.5144970414201183
BENIGN,42,0.5,0.1,150,3.3638267517089844,1641,5,892,847,0.5144970414201183
BENIGN,42,0.7,0.1,150,3.431798219680786,1641,5,892,847,0.5144970414201183
BENIGN,42,0.1,0.5,150,2.974612236022949,1641,5,892,847,0.5144970414201183
BENIGN,42,0.5,0.5,150,3.166358470916748,1641,5,892,847,0.5144970414201183
BENIGN,42,0.7,0.5,150,3.43499493598938,1641,5,892,847,0.5144970414201183
BENIGN,42,0.1,0.9,150,2.9986674785614014,1641,5,892,847,0.5144970414201183
BENIGN,42,0.5,0.9,150,3.1690781116485596,1641,5,892,847,0.5144970414201183
BENIGN,42,0.7,0.9,150,3.2661492824554443,1641,5,892,847,0.5144970414201183
BENIGN,42,0.1,0.1,200,3.9046103954315186,1641,5,892,847,0.5144970414201183
BENIGN,42,0.5,0.1,200,4.343308925628662,1641,5,892,847,0.5144970414201183
BENIGN,42,0.7,0.1,200,4.495365381240845,1641,5,892,847,0.5144970414201183
