filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,0,0.5,0.5,150,2.7514350414276123,890,6,91,521,0.40745672436750996
BENIGN,0,0.7,0.5,150,2.9694182872772217,890,6,91,521,0.40745672436750996
BENIGN,0,0.1,0.9,150,2.5086207389831543,887,6,94,521,0.40945406125166445
BENIGN,0,0.5,0.9,150,2.7213783264160156,890,6,91,521,0.40745672436750996
BENIGN,0,0.7,0.9,150,2.979043483734131,890,6,91,521,0.40745672436750996
BENIGN,0,0.1,0.1,200,3.2571728229522705,886,6,95,521,0.41011984021304926
BENIGN,0,0.5,0.1,200,3.722053289413452,889,6,92,521,0.4081225033288948
BENIGN,0,0.7,0.1,200,3.865121364593506,890,6,91,521,0.40745672436750996
BENIGN,0,0.1,0.5,200,3.2520110607147217,886,6,95,521,0.41011984021304926
BENIGN,0,0.5,0.5,200,3.574070453643799,890,6,91,521,0.40745672436750996
BENIGN,0,0.7,0.5,200,3.8418240547180176,890,6,91,521,0.40745672436750996
BENIGN,0,0.1,0.9,200,3.2718183994293213,887,6,94,521,0.40945406125166445
BENIGN,0,0.5,0.9,200,3.525749683380127,890,6,91,521,0.40745672436750996
BENIGN,0,0.7,0.9,200,3.845582962036133,890,6,91,521,0.40745672436750996
BENIGN,42,0.1,0.1,10,0.5758929252624512,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.1,10,0.7013914585113525,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.1,10,0.7260127067565918,493,3,603,405,0.6717709720372836
BENIGN,42,0.1,0.5,10,0.5848870277404785,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.5,10,0.634573221206665,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.5,10,0.7154355049133301,493,3,603,405,0.6717709720372836
BENIGN,42,0.1,0.9,10,0.5879895687103271,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.9,10,0.6272859573364258,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.9,10,0.6320827007293701,493,3,603,405,0.6717709720372836
BENIGN,42,0.1,0.1,50,1.0926337242126465,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.1,50,1.2616961002349854,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.1,50,1.3038029670715332,493,3,603,405,0.6717709720372836
BENIGN,42,0.1,0.5,50,1.088665246963501,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.5,50,1.1667590141296387,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.5,50,1.2994143962860107,493,3,603,405,0.6717709720372836
BENIGN,42,0.1,0.9,50,1.0920038223266602,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.9,50,1.1755430698394775,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.9,50,1.1960275173187256,493,3,603,405,0.6717709720372836
BENIGN,42,0.1,0.1,100,1.844078540802002,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.1,100,2.1327779293060303,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.1,100,2.171482801437378,493,3,603,405,0.6717709720372836
BENIGN,42,0.1,0.5,100,1.8611409664154053,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.5,100,1.9978656768798828,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.5,100,2.170241355895996,493,3,603,405,0.6717709720372836
BENIGN,42,0.1,0.9,100,1.881765604019165,493,3,603,405,0.6717709720372836
BENIGN,42,0.5,0.9,100,1.9598240852355957,493,3,603,405,0.6717709720372836
BENIGN,42,0.7,0.9,100,2.0145559310913086,493,3,603,405,0.6717709720372836
