filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,0,0.1,0.1,10,0.6069331169128418,1219,14,188,588,0.38897243107769425
BENIGN,0,0.5,0.1,10,0.7265021800994873,1221,14,186,588,0.3879699248120301
BENIGN,0,0.7,0.1,10,0.749260663986206,1221,14,186,588,0.3879699248120301
BENIGN,0,0.1,0.5,10,0.6062405109405518,1220,14,187,588,0.38847117794486213
BENIGN,0,0.5,0.5,10,0.6820838451385498,1221,14,186,588,0.3879699248120301
BENIGN,0,0.7,0.5,10,0.7343716621398926,1221,14,186,588,0.3879699248120301
BENIGN,0,0.1,0.9,10,0.6031274795532227,1220,14,187,588,0.38847117794486213
BENIGN,0,0.5,0.9,10,0.6560719013214111,1221,14,186,588,0.3879699248120301
BENIGN,0,0.7,0.9,10,0.7299747467041016,1220,14,187,588,0.38847117794486213
BENIGN,0,0.1,0.1,50,1.1147944927215576,1219,14,188,588,0.38897243107769425
BENIGN,0,0.5,0.1,50,1.2836453914642334,1221,14,186,588,0.3879699248120301
BENIGN,0,0.7,0.1,50,1.3280107975006104,1221,14,186,588,0.3879699248120301
BENIGN,0,0.1,0.5,50,1.1118996143341064,1220,14,187,588,0.38847117794486213
BENIGN,0,0.5,0.5,50,1.2275450229644775,1221,14,186,588,0.3879699248120301
BENIGN,0,0.7,0.5,50,1.3146867752075195,1221,14,186,588,0.3879699248120301
BENIGN,0,0.1,0.9,50,1.1132500171661377,1220,14,187,588,0.38847117794486213
BENIGN,0,0.5,0.9,50,1.1806108951568604,1221,14,186,588,0.3879699248120301
BENIGN,0,0.7,0.9,50,1.3232905864715576,1220,14,187,588,0.38847117794486213
BENIGN,0,0.1,0.1,100,1.743178367614746,1219,14,188,588,0.38897243107769425
BENIGN,0,0.5,0.1,100,1.9807946681976318,1221,14,186,588,0.3879699248120301
BENIGN,0,0.7,0.1,100,2.051801919937134,1221,14,186,588,0.3879699248120301
BENIGN,0,0.1,0.5,100,1.7437074184417725,1220,14,187,588,0.38847117794486213
BENIGN,0,0.5,0.5,100,1.8947923183441162,1221,14,186,588,0.3879699248120301
BENIGN,0,0.7,0.5,100,2.0520811080932617,1221,14,186,588,0.3879699248120301
BENIGN,0,0.1,0.9,100,1.7390847206115723,1220,14,187,588,0.38847117794486213
BENIGN,0,0.5,0.9,100,1.9083278179168701,1221,14,186,588,0.3879699248120301
BENIGN,0,0.7,0.9,100,2.0472915172576904,1220,14,187,588,0.38847117794486213
BENIGN,0,0.1,0.1,150,2.41827654838562,1219,14,188,588,0.38897243107769425
BENIGN,0,0.5,0.1,150,2.784398078918457,1221,14,186,588,0.3879699248120301
BENIGN,0,0.7,0.1,150,2.882427453994751,1221,14,186,588,0.3879699248120301
BENIGN,0,0.1,0.5,150,2.432699203491211,1220,14,187,588,0.38847117794486213
BENIGN,0,0.5,0.5,150,2.6564314365386963,1221,14,186,588,0.3879699248120301
