filter, sd, nu, time, undect, dect(m), dect(u), sse_dect, dect_R
DrDoS_LDAP,419,0.7,0.5448458194732666,180,22,38,2179710,0.9999174284655273
DrDoS_LDAP,419,0.9,0.5637247562408447,180,22,38,2179710,0.9999174284655273
DrDoS_LDAP,844,0.1,0.5174531936645508,6326,0,562156,1611446,0.9970980692940318
DrDoS_LDAP,844,0.3,0.5604784488677979,6549,0,561933,1611446,0.996995772337435
DrDoS_LDAP,844,0.5,0.5523300170898438,6426,0,562056,1611446,0.9970521962193247
DrDoS_LDAP,844,0.7,0.5880401134490967,6422,0,562060,1611446,0.997054031142313
DrDoS_LDAP,844,0.9,0.5799856185913086,6334,0,562148,1611446,0.9970943994480551
DrDoS_LDAP,918,0.1,0.5181491374969482,19630,168207,23828,1985178,0.9909951154350052
DrDoS_LDAP,918,0.3,0.5322675704956055,19630,168207,34436,1985178,0.9909951154350052
DrDoS_LDAP,918,0.5,0.5383989810943604,19630,168207,40482,1985178,0.9909951154350052
DrDoS_LDAP,918,0.7,0.560948371887207,19630,168207,43069,1985178,0.9909951154350052
DrDoS_LDAP,918,0.9,0.5546352863311768,19630,168207,43186,1985178,0.9909951154350052
DrDoS_LDAP,1344,0.1,0.5173764228820801,20,14278,293159,1886749,0.9999908253850586
DrDoS_LDAP,1344,0.3,0.5354704856872559,20,14278,293159,1886749,0.9999908253850586
DrDoS_LDAP,1344,0.5,0.5537066459655762,20,14278,293159,1886749,0.9999908253850586
DrDoS_LDAP,1344,0.7,0.5848338603973389,20,14278,293159,1886749,0.9999908253850586
DrDoS_LDAP,1344,0.9,0.5642390251159668,20,14278,293159,1886749,0.9999908253850586
DrDoS_LDAP,65536,0.1,0.573004961013794,78,1284,1738410,441303,0.9999642190017285
DrDoS_LDAP,65536,0.3,0.5916991233825684,78,1284,1737549,441303,0.9999642190017285
DrDoS_LDAP,65536,0.5,0.5982160568237305,78,1284,1737322,441303,0.9999642190017285
DrDoS_LDAP,65536,0.7,0.6318063735961914,78,1284,1737319,441303,0.9999642190017285
DrDoS_LDAP,65536,0.9,0.6185600757598877,78,1284,1737308,441303,0.9999642190017285
DrDoS_LDAP,815149,0.1,0.5005290508270264,88,3,1715,2178125,0.9999596316942578
DrDoS_LDAP,815149,0.3,0.5185205936431885,88,3,1715,2178125,0.9999596316942578
DrDoS_LDAP,815149,0.5,0.5148739814758301,88,3,1715,2178125,0.9999596316942578
DrDoS_LDAP,815149,0.7,0.5403871536254883,88,3,1715,2178125,0.9999596316942578
DrDoS_LDAP,815149,0.9,0.5391793251037598,88,3,1715,2178125,0.9999596316942578
