filter, sd, nu, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,0,0.1,0.424393892288208,1034,10,129,541,0.3935483870967742
BENIGN,0,0.3,0.42618799209594727,1034,10,129,541,0.3935483870967742
BENIGN,0,0.5,0.4518623352050781,1034,10,129,541,0.3935483870967742
BENIGN,0,0.7,0.4587717056274414,1034,10,129,541,0.3935483870967742
BENIGN,0,0.9,0.46160030364990234,1034,10,129,541,0.3935483870967742
BENIGN,42,0.1,0.41639065742492676,668,4,725,311,0.6082111436950146
BENIGN,42,0.3,0.4273979663848877,668,4,725,311,0.6082111436950146
BENIGN,42,0.5,0.4489762783050537,668,4,725,311,0.6082111436950146
BENIGN,42,0.7,0.4720344543457031,669,4,724,311,0.6076246334310851
BENIGN,42,0.9,0.46448445320129395,668,4,725,311,0.6082111436950146
BENIGN,123,0.1,0.4146850109100342,687,0,524,494,0.5970674486803519
BENIGN,123,0.3,0.43010687828063965,687,0,524,494,0.5970674486803519
BENIGN,123,0.5,0.4406774044036865,687,0,524,494,0.5970674486803519
BENIGN,123,0.7,0.45185351371765137,687,0,524,494,0.5970674486803519
BENIGN,123,0.9,0.4505736827850342,686,0,525,494,0.5976539589442815
BENIGN,222,0.1,0.42034363746643066,994,6,345,365,0.41700879765395893
BENIGN,222,0.3,0.4324641227722168,995,6,344,365,0.41642228739002934
BENIGN,222,0.5,0.46967387199401855,995,6,344,365,0.41642228739002934
BENIGN,222,0.7,0.47022581100463867,995,6,344,365,0.41642228739002934
BENIGN,222,0.9,0.47253990173339844,996,6,343,365,0.4158357771260997
BENIGN,419,0.1,0.4180908203125,1115,0,237,353,0.3460410557184751
BENIGN,419,0.3,0.4324679374694824,1115,0,237,353,0.3460410557184751
BENIGN,419,0.5,0.4462261199951172,1115,0,237,353,0.3460410557184751
BENIGN,419,0.7,0.46659111976623535,1115,0,237,353,0.3460410557184751
BENIGN,419,0.9,0.4689188003540039,1115,0,237,353,0.3460410557184751
BENIGN,844,0.1,0.4353177547454834,1052,0,282,371,0.38299120234604106
BENIGN,844,0.3,0.42627501487731934,1052,0,282,371,0.38299120234604106
BENIGN,844,0.5,0.4496767520904541,1052,0,282,371,0.38299120234604106
BENIGN,844,0.7,0.45574402809143066,1052,0,282,371,0.38299120234604106
BENIGN,844,0.9,0.4550967216491699,1052,0,282,371,0.38299120234604106
BENIGN,918,0.1,0.434314489364624,1071,16,182,452,0.3718475073313783
BENIGN,918,0.3,0.43146467208862305,1071,16,182,452,0.3718475073313783
BENIGN,918,0.5,0.45150208473205566,1071,16,182,452,0.3718475073313783
BENIGN,918,0.7,0.46160268783569336,1071,16,182,452,0.3718475073313783
BENIGN,918,0.9,0.4695091247558594,1071,16,182,452,0.3718475073313783
BENIGN,1344,0.1,0.42911624908447266,537,7,826,342,0.6850439882697947
BENIGN,1344,0.3,0.4341447353363037,536,7,827,342,0.6856304985337244
BENIGN,1344,0.5,0.4551889896392822,536,7,827,342,0.6856304985337244
BENIGN,1344,0.7,0.4681518077850342,536,7,827,342,0.6856304985337244
BENIGN,1344,0.9,0.4713265895843506,536,7,827,342,0.6856304985337244
BENIGN,65536,0.1,0.41936373710632324,769,3,441,495,0.5489736070381231
BENIGN,65536,0.3,0.4335136413574219,768,3,442,495,0.5495601173020528
BENIGN,65536,0.5,0.4546647071838379,768,3,442,495,0.5495601173020528
BENIGN,65536,0.7,0.4570341110229492,768,3,442,495,0.5495601173020528
BENIGN,65536,0.9,0.4819660186767578,768,3,442,495,0.5495601173020528
BENIGN,815149,0.1,0.4167182445526123,645,7,658,398,0.6217008797653959
BENIGN,815149,0.3,0.41631031036376953,645,7,658,398,0.6217008797653959
BENIGN,815149,0.5,0.43355727195739746,645,7,658,398,0.6217008797653959
BENIGN,815149,0.7,0.4510681629180908,645,7,658,398,0.6217008797653959
BENIGN,815149,0.9,0.45900750160217285,645,7,658,398,0.6217008797653959
DrDoS_NetBIOS,0,0.1,0.5983998775482178,974,256,545349,3546950,0.9997620486099998
DrDoS_NetBIOS,0,0.3,0.6167874336242676,974,256,545349,3546950,0.9997620486099998
DrDoS_NetBIOS,0,0.5,0.6198310852050781,974,256,545349,3546950,0.9997620486099998
DrDoS_NetBIOS,0,0.7,0.6379599571228027,974,256,545349,3546950,0.9997620486099998
DrDoS_NetBIOS,0,0.9,0.6330077648162842,974,256,545349,3546950,0.9997620486099998
DrDoS_NetBIOS,42,0.1,0.6120884418487549,1374,0,925870,3166029,0.9996643272999383
DrDoS_NetBIOS,42,0.3,0.6193058490753174,1373,0,925871,3166029,0.9996645716032133
DrDoS_NetBIOS,42,0.5,0.6458356380462646,1374,0,925870,3166029,0.9996643272999383
DrDoS_NetBIOS,42,0.7,0.6541140079498291,1374,0,925870,3166029,0.9996643272999383
DrDoS_NetBIOS,42,0.9,0.659102201461792,1374,0,925870,3166029,0.9996643272999383
DrDoS_NetBIOS,123,0.1,0.6882848739624023,1678260,8,978186,1436827,0.589995585439818
DrDoS_NetBIOS,123,0.3,0.7086341381072998,1678257,8,978189,1436827,0.5899963183496434
DrDoS_NetBIOS,123,0.5,0.7115182876586914,1678252,8,978194,1436827,0.5899975398660192
DrDoS_NetBIOS,123,0.7,0.7270689010620117,1678251,8,978195,1436827,0.5899977841692944
DrDoS_NetBIOS,123,0.9,0.7454774379730225,1657976,8,998470,1436827,0.5949510330730445
DrDoS_NetBIOS,222,0.1,0.5673532485961914,8049,7,326,4084898,0.9980336029382844
DrDoS_NetBIOS,222,0.3,0.5791916847229004,8048,7,327,4084898,0.9980338472415595
DrDoS_NetBIOS,222,0.5,0.5943913459777832,8048,7,327,4084898,0.9980338472415595
DrDoS_NetBIOS,222,0.7,0.6131608486175537,8048,7,327,4084898,0.9980338472415595
DrDoS_NetBIOS,222,0.9,0.622805118560791,8048,7,327,4084898,0.9980338472415595
DrDoS_NetBIOS,419,0.1,0.5806076526641846,1098,64,258,4091915,0.9997317550038808
DrDoS_NetBIOS,419,0.3,0.5958969593048096,1099,64,258,4091915,0.9997315107006056
DrDoS_NetBIOS,419,0.5,0.6121785640716553,1099,64,258,4091915,0.9997315107006056
DrDoS_NetBIOS,419,0.7,0.6302738189697266,1099,64,258,4091915,0.9997315107006056
DrDoS_NetBIOS,419,0.9,0.6286797523498535,1099,64,258,4091915,0.9997315107006056
DrDoS_NetBIOS,844,0.1,0.6720824241638184,2522648,5,5683,1564942,0.3837088315389665
DrDoS_NetBIOS,844,0.3,0.6877000331878662,2522677,5,5654,1564942,0.38370174674398705
DrDoS_NetBIOS,844,0.5,0.6958487033843994,2522673,5,5658,1564942,0.38370272395708765
DrDoS_NetBIOS,844,0.7,0.7048766613006592,2522672,5,5659,1564942,0.3837029682603628
DrDoS_NetBIOS,844,0.9,0.7140233516693115,2522662,5,5669,1564942,0.38370541129311436
DrDoS_NetBIOS,918,0.1,0.6211063861846924,13401,531304,4034,3547283,0.9967260918096594
DrDoS_NetBIOS,918,0.3,0.6508665084838867,13401,531304,6850,3547283,0.9967260918096594
DrDoS_NetBIOS,918,0.5,0.6591322422027588,13401,531304,24016,3547283,0.9967260918096594
DrDoS_NetBIOS,918,0.7,0.6838452816009521,13401,531304,30320,3547283,0.9967260918096594
DrDoS_NetBIOS,918,0.9,0.6687660217285156,13401,531304,35571,3547283,0.9967260918096594
DrDoS_NetBIOS,1344,0.1,0.6201095581054688,110,1190,929378,3163781,0.999973126639733
DrDoS_NetBIOS,1344,0.3,0.6418275833129883,108,1190,929379,3163781,0.9999736152462834
DrDoS_NetBIOS,1344,0.5,0.6614160537719727,108,1190,929379,3163781,0.9999736152462834
DrDoS_NetBIOS,1344,0.7,0.6681118011474609,108,1190,929379,3163781,0.9999736152462834
DrDoS_NetBIOS,1344,0.9,0.6708395481109619,108,1190,929379,3163781,0.9999736152462834
DrDoS_NetBIOS,65536,0.1,0.7587261199951172,2027,153418,3945630,136248,0.9995047972612625
DrDoS_NetBIOS,65536,0.3,0.7701308727264404,2006,153418,3945643,136248,0.9995099276300408
DrDoS_NetBIOS,65536,0.5,0.7850704193115234,2006,153418,3926400,136248,0.9995099276300408
