filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,0,0.1,0.1,10,1.0801119804382324,1472,74,42,17,0.08114856429463171
BENIGN,0,0.5,0.1,10,1.1967566013336182,1472,74,47,17,0.08114856429463171
BENIGN,0,0.7,0.1,10,1.2812035083770752,1472,74,44,17,0.08114856429463171
BENIGN,0,0.1,0.5,10,1.09574556350708,1472,74,48,17,0.08114856429463171
BENIGN,0,0.5,0.5,10,1.1534185409545898,1472,74,43,17,0.08114856429463171
BENIGN,0,0.7,0.5,10,1.1516075134277344,1472,74,44,17,0.08114856429463171
BENIGN,0,0.1,0.9,10,1.0639688968658447,1471,74,52,17,0.08177278401997504
BENIGN,0,0.5,0.9,10,1.2513277530670166,1472,74,43,17,0.08114856429463171
BENIGN,0,0.7,0.9,10,1.1312141418457031,1472,74,43,17,0.08114856429463171
BENIGN,0,0.1,0.1,50,3.672556161880493,1472,74,42,17,0.08114856429463171
BENIGN,0,0.5,0.1,50,3.6893670558929443,1472,74,47,17,0.08114856429463171
BENIGN,0,0.7,0.1,50,4.039476633071899,1472,74,44,17,0.08114856429463171
BENIGN,0,0.1,0.5,50,3.3735601902008057,1472,74,51,17,0.08114856429463171
BENIGN,0,0.5,0.5,50,3.7810983657836914,1472,74,43,17,0.08114856429463171
BENIGN,0,0.7,0.5,50,3.6996865272521973,1472,74,44,17,0.08114856429463171
BENIGN,0,0.1,0.9,50,3.697697639465332,1471,74,52,17,0.08177278401997504
BENIGN,0,0.5,0.9,50,3.724369525909424,1472,74,43,17,0.08114856429463171
BENIGN,0,0.7,0.9,50,3.714235544204712,1472,74,43,17,0.08114856429463171
BENIGN,0,0.1,0.1,100,4.6533894538879395,1472,74,42,17,0.08114856429463171
BENIGN,0,0.5,0.1,100,4.849721431732178,1472,74,47,17,0.08114856429463171
BENIGN,0,0.7,0.1,100,5.05419659614563,1472,74,44,17,0.08114856429463171
BENIGN,0,0.1,0.5,100,4.523458003997803,1472,74,51,17,0.08114856429463171
BENIGN,0,0.5,0.5,100,4.857052564620972,1472,74,43,17,0.08114856429463171
BENIGN,0,0.7,0.5,100,4.983577013015747,1472,74,44,17,0.08114856429463171
BENIGN,0,0.1,0.9,100,4.519411563873291,1471,74,52,17,0.08177278401997504
BENIGN,0,0.5,0.9,100,4.744849443435669,1472,74,43,17,0.08114856429463171
BENIGN,0,0.7,0.9,100,4.760317087173462,1472,74,43,17,0.08114856429463171
BENIGN,0,0.1,0.1,150,6.766372442245483,1472,74,42,17,0.08114856429463171
BENIGN,0,0.5,0.1,150,6.82925820350647,1472,74,47,17,0.08114856429463171
BENIGN,0,0.7,0.1,150,7.397250175476074,1472,74,44,17,0.08114856429463171
BENIGN,0,0.1,0.5,150,6.698253154754639,1472,74,51,17,0.08114856429463171
BENIGN,0,0.5,0.5,150,6.947988033294678,1472,74,43,17,0.08114856429463171
BENIGN,0,0.7,0.5,150,7.100578308105469,1472,74,44,17,0.08114856429463171
BENIGN,0,0.1,0.9,150,6.706687688827515,1471,74,52,17,0.08177278401997504
BENIGN,0,0.5,0.9,150,6.924267530441284,1472,74,43,17,0.08114856429463171
BENIGN,0,0.7,0.9,150,6.616442680358887,1472,74,43,17,0.08114856429463171
BENIGN,0,0.1,0.1,200,8.085207223892212,1472,74,42,17,0.08114856429463171
BENIGN,0,0.5,0.1,200,8.365780115127563,1472,74,47,17,0.08114856429463171
BENIGN,0,0.7,0.1,200,8.709716796875,1472,74,44,17,0.08114856429463171
BENIGN,0,0.1,0.5,200,8.07202410697937,1472,74,51,17,0.08114856429463171
BENIGN,0,0.5,0.5,200,8.180288791656494,1472,74,43,17,0.08114856429463171
BENIGN,0,0.7,0.5,200,8.354232788085938,1472,74,44,17,0.08114856429463171
BENIGN,0,0.1,0.9,200,8.003587484359741,1471,74,52,17,0.08177278401997504
BENIGN,0,0.5,0.9,200,8.275395393371582,1472,74,43,17,0.08114856429463171
BENIGN,0,0.7,0.9,200,8.197067260742188,1472,74,43,17,0.08114856429463171
BENIGN,42,0.1,0.1,10,1.0494968891143799,1487,2,98,15,0.07178526841448189
BENIGN,42,0.5,0.1,10,1.1081256866455078,1497,2,88,15,0.06554307116104868
BENIGN,42,0.7,0.1,10,1.2906575202941895,1496,2,89,15,0.066167290886392
BENIGN,42,0.1,0.5,10,1.0842692852020264,1486,2,99,15,0.07240948813982521
BENIGN,42,0.5,0.5,10,1.1049447059631348,1496,2,89,15,0.066167290886392
BENIGN,42,0.7,0.5,10,1.1299030780792236,1495,2,90,15,0.06679151061173533
BENIGN,42,0.1,0.9,10,1.0878369808197021,1491,2,94,15,0.06928838951310862
BENIGN,42,0.5,0.9,10,1.145611047744751,1495,2,90,15,0.06679151061173533
BENIGN,42,0.7,0.9,10,1.1374456882476807,1495,2,90,15,0.06679151061173533
BENIGN,42,0.1,0.1,50,3.439826488494873,1487,2,98,15,0.07178526841448189
BENIGN,42,0.5,0.1,50,3.5989949703216553,1497,2,88,15,0.06554307116104868
BENIGN,42,0.7,0.1,50,3.801378011703491,1496,2,89,15,0.066167290886392
BENIGN,42,0.1,0.5,50,3.425999641418457,1485,2,100,15,0.07303370786516854
BENIGN,42,0.5,0.5,50,3.507982015609741,1496,2,89,15,0.066167290886392
BENIGN,42,0.7,0.5,50,3.635054111480713,1495,2,90,15,0.06679151061173533
BENIGN,42,0.1,0.9,50,3.6625962257385254,1488,2,97,15,0.07116104868913857
BENIGN,42,0.5,0.9,50,3.604219675064087,1495,2,90,15,0.06679151061173533
BENIGN,42,0.7,0.9,50,3.4521210193634033,1495,2,90,15,0.06679151061173533
BENIGN,42,0.1,0.1,100,4.340659141540527,1487,2,98,15,0.07178526841448189
BENIGN,42,0.5,0.1,100,4.806760549545288,1497,2,88,15,0.06554307116104868
BENIGN,42,0.7,0.1,100,4.908348560333252,1496,2,89,15,0.066167290886392
BENIGN,42,0.1,0.5,100,4.3438560962677,1485,2,100,15,0.07303370786516854
BENIGN,42,0.5,0.5,100,4.47813606262207,1496,2,89,15,0.066167290886392
BENIGN,42,0.7,0.5,100,4.602126121520996,1495,2,90,15,0.06679151061173533
BENIGN,42,0.1,0.9,100,4.295401096343994,1488,2,97,15,0.07116104868913857
BENIGN,42,0.5,0.9,100,4.688971996307373,1495,2,90,15,0.06679151061173533
BENIGN,42,0.7,0.9,100,4.681643009185791,1495,2,90,15,0.06679151061173533
BENIGN,42,0.1,0.1,150,6.579432249069214,1487,2,98,15,0.07178526841448189
BENIGN,42,0.5,0.1,150,6.807379484176636,1497,2,88,15,0.06554307116104868
BENIGN,42,0.7,0.1,150,7.160743236541748,1496,2,89,15,0.066167290886392
BENIGN,42,0.1,0.5,150,6.512588024139404,1485,2,100,15,0.07303370786516854
BENIGN,42,0.5,0.5,150,6.843535900115967,1496,2,89,15,0.066167290886392
BENIGN,42,0.7,0.5,150,6.7385241985321045,1495,2,90,15,0.06679151061173533
BENIGN,42,0.1,0.9,150,6.329571485519409,1488,2,97,15,0.07116104868913857
BENIGN,42,0.5,0.9,150,6.690972566604614,1495,2,90,15,0.06679151061173533
BENIGN,42,0.7,0.9,150,6.5378406047821045,1495,2,90,15,0.06679151061173533
BENIGN,42,0.1,0.1,200,7.584360837936401,1487,2,98,15,0.07178526841448189
BENIGN,42,0.5,0.1,200,8.021589517593384,1497,2,88,15,0.06554307116104868
BENIGN,42,0.7,0.1,200,8.422172784805298,1496,2,89,15,0.066167290886392
BENIGN,42,0.1,0.5,200,7.544773101806641,1485,2,100,15,0.07303370786516854
BENIGN,42,0.5,0.5,200,8.042605876922607,1496,2,89,15,0.066167290886392
BENIGN,42,0.7,0.5,200,7.994445562362671,1495,2,90,15,0.06679151061173533
BENIGN,42,0.1,0.9,200,7.42130184173584,1488,2,97,15,0.07116104868913857
BENIGN,42,0.5,0.9,200,7.7587292194366455,1495,2,90,15,0.06679151061173533
BENIGN,42,0.7,0.9,200,8.039148092269897,1495,2,90,15,0.06679151061173533
BENIGN,123,0.1,0.1,10,1.0599806308746338,1344,86,175,16,0.16104868913857678
BENIGN,123,0.5,0.1,10,1.1507160663604736,1341,86,164,16,0.16292134831460675
BENIGN,123,0.7,0.1,10,1.3233873844146729,1333,86,172,16,0.1679151061173533
BENIGN,123,0.1,0.5,10,1.0693778991699219,1341,86,182,16,0.16292134831460675
BENIGN,123,0.5,0.5,10,1.1449482440948486,1326,86,179,16,0.17228464419475656
BENIGN,123,0.7,0.5,10,1.1618947982788086,1320,86,185,16,0.1760299625468165
BENIGN,123,0.1,0.9,10,1.068375825881958,1341,86,183,16,0.16292134831460675
BENIGN,123,0.5,0.9,10,1.1671762466430664,1307,86,198,16,0.18414481897627966
BENIGN,123,0.7,0.9,10,1.1590147018432617,1307,86,198,16,0.18414481897627966
BENIGN,123,0.1,0.1,50,3.928392171859741,1344,86,175,16,0.16104868913857678
BENIGN,123,0.5,0.1,50,3.7287790775299072,1341,86,164,16,0.16292134831460675
BENIGN,123,0.7,0.1,50,4.082219362258911,1333,86,172,16,0.1679151061173533
BENIGN,123,0.1,0.5,50,3.773983955383301,1341,86,182,16,0.16292134831460675
BENIGN,123,0.5,0.5,50,4.053576946258545,1326,86,179,16,0.17228464419475656
BENIGN,123,0.7,0.5,50,4.239844799041748,1321,86,184,16,0.17540574282147317
BENIGN,123,0.1,0.9,50,3.9034876823425293,1343,86,182,16,0.1616729088639201
BENIGN,123,0.5,0.9,50,4.081445217132568,1307,86,198,16,0.18414481897627966
BENIGN,123,0.7,0.9,50,4.0192224979400635,1307,86,198,16,0.18414481897627966
BENIGN,123,0.1,0.1,100,4.862110376358032,1344,86,175,16,0.16104868913857678
BENIGN,123,0.5,0.1,100,4.907620668411255,1341,86,164,16,0.16292134831460675
BENIGN,123,0.7,0.1,100,5.410043954849243,1333,86,172,16,0.1679151061173533
BENIGN,123,0.1,0.5,100,4.889646530151367,1341,86,182,16,0.16292134831460675
BENIGN,123,0.5,0.5,100,5.025865316390991,1326,86,179,16,0.17228464419475656
BENIGN,123,0.7,0.5,100,5.0735955238342285,1321,86,184,16,0.17540574282147317
BENIGN,123,0.1,0.9,100,4.703579425811768,1343,86,182,16,0.1616729088639201
BENIGN,123,0.5,0.9,100,4.915533065795898,1307,86,198,16,0.18414481897627966
BENIGN,123,0.7,0.9,100,5.113719701766968,1307,86,198,16,0.18414481897627966
BENIGN,123,0.1,0.1,150,7.005469799041748,1344,86,175,16,0.16104868913857678
BENIGN,123,0.5,0.1,150,6.9116833209991455,1341,86,164,16,0.16292134831460675
BENIGN,123,0.7,0.1,150,7.490351438522339,1333,86,172,16,0.1679151061173533
BENIGN,123,0.1,0.5,150,7.081058740615845,1341,86,182,16,0.16292134831460675
BENIGN,123,0.5,0.5,150,6.939585447311401,1326,86,179,16,0.17228464419475656
BENIGN,123,0.7,0.5,150,7.141557693481445,1321,86,184,16,0.17540574282147317
BENIGN,123,0.1,0.9,150,6.727435111999512,1343,86,182,16,0.1616729088639201
