filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,0,0.7,0.9,150,3.087773561477661,989,25,81,532,0.38264669163545567
BENIGN,0,0.1,0.1,200,3.2406766414642334,987,25,83,532,0.3838951310861423
BENIGN,0,0.5,0.1,200,3.726539373397827,986,25,84,532,0.38451935081148564
BENIGN,0,0.7,0.1,200,3.8644025325775146,989,25,81,532,0.38264669163545567
BENIGN,0,0.1,0.5,200,3.243504762649536,987,25,83,532,0.3838951310861423
BENIGN,0,0.5,0.5,200,3.555840253829956,988,25,82,532,0.383270911360799
BENIGN,0,0.7,0.5,200,3.8410274982452393,989,25,81,532,0.38264669163545567
BENIGN,0,0.1,0.9,200,3.246964454650879,987,25,83,532,0.3838951310861423
BENIGN,0,0.5,0.9,200,3.498661756515503,989,25,81,532,0.38264669163545567
BENIGN,0,0.7,0.9,200,3.8360652923583984,989,25,81,532,0.38264669163545567
BENIGN,42,0.1,0.1,10,0.5908958911895752,509,23,662,431,0.6822721598002497
BENIGN,42,0.5,0.1,10,0.7070543766021729,506,23,665,431,0.6841448189762797
BENIGN,42,0.7,0.1,10,0.726452112197876,506,23,665,431,0.6841448189762797
BENIGN,42,0.1,0.5,10,0.5955665111541748,509,23,662,431,0.6822721598002497
BENIGN,42,0.5,0.5,10,0.647698163986206,506,23,665,431,0.6841448189762797
BENIGN,42,0.7,0.5,10,0.7253317832946777,505,23,666,431,0.684769038701623
BENIGN,42,0.1,0.9,10,0.5981142520904541,508,23,663,431,0.682896379525593
BENIGN,42,0.5,0.9,10,0.6369366645812988,505,23,666,431,0.684769038701623
BENIGN,42,0.7,0.9,10,0.658625602722168,505,23,666,431,0.684769038701623
BENIGN,42,0.1,0.1,50,1.1902408599853516,509,23,662,431,0.6822721598002497
BENIGN,42,0.5,0.1,50,1.3756489753723145,506,23,665,431,0.6841448189762797
BENIGN,42,0.7,0.1,50,1.4039933681488037,506,23,665,431,0.6841448189762797
BENIGN,42,0.1,0.5,50,1.1939306259155273,509,23,662,431,0.6822721598002497
BENIGN,42,0.5,0.5,50,1.259977102279663,506,23,665,431,0.6841448189762797
BENIGN,42,0.7,0.5,50,1.4075384140014648,505,23,666,431,0.684769038701623
BENIGN,42,0.1,0.9,50,1.1754894256591797,509,23,662,431,0.6822721598002497
BENIGN,42,0.5,0.9,50,1.2652266025543213,506,23,665,431,0.6841448189762797
BENIGN,42,0.7,0.9,50,1.2848610877990723,505,23,666,431,0.684769038701623
BENIGN,42,0.1,0.1,100,1.8179545402526855,509,23,662,431,0.6822721598002497
BENIGN,42,0.5,0.1,100,2.0652973651885986,506,23,665,431,0.6841448189762797
BENIGN,42,0.7,0.1,100,2.127549648284912,506,23,665,431,0.6841448189762797
BENIGN,42,0.1,0.5,100,1.8091707229614258,509,23,662,431,0.6822721598002497
BENIGN,42,0.5,0.5,100,1.931201457977295,506,23,665,431,0.6841448189762797
BENIGN,42,0.7,0.5,100,2.1277012825012207,505,23,666,431,0.684769038701623
BENIGN,42,0.1,0.9,100,1.8166821002960205,509,23,662,431,0.6822721598002497
BENIGN,42,0.5,0.9,100,1.9259984493255615,506,23,665,431,0.6841448189762797
BENIGN,42,0.7,0.9,100,1.9797754287719727,505,23,666,431,0.684769038701623
BENIGN,42,0.1,0.1,150,2.581855058670044,509,23,662,431,0.6822721598002497
BENIGN,42,0.5,0.1,150,2.9721908569335938,506,23,665,431,0.6841448189762797
BENIGN,42,0.7,0.1,150,3.075486421585083,506,23,665,431,0.6841448189762797
BENIGN,42,0.1,0.5,150,2.5753884315490723,509,23,662,431,0.6822721598002497
BENIGN,42,0.5,0.5,150,2.766817569732666,506,23,665,431,0.6841448189762797
BENIGN,42,0.7,0.5,150,3.0766420364379883,505,23,666,431,0.684769038701623
BENIGN,42,0.1,0.9,150,2.5795743465423584,509,23,662,431,0.6822721598002497
BENIGN,42,0.5,0.9,150,2.76330304145813,506,23,665,431,0.6841448189762797
BENIGN,42,0.7,0.9,150,2.8545210361480713,505,23,666,431,0.684769038701623
BENIGN,42,0.1,0.1,200,3.2299342155456543,509,23,662,431,0.6822721598002497
BENIGN,42,0.5,0.1,200,3.7076897621154785,506,23,665,431,0.6841448189762797
BENIGN,42,0.7,0.1,200,3.825730562210083,506,23,665,431,0.6841448189762797
BENIGN,42,0.1,0.5,200,3.2268943786621094,509,23,662,431,0.6822721598002497
BENIGN,42,0.5,0.5,200,3.472210645675659,506,23,665,431,0.6841448189762797
BENIGN,42,0.7,0.5,200,3.8215489387512207,505,23,666,431,0.684769038701623
BENIGN,42,0.1,0.9,200,3.225011110305786,509,23,662,431,0.6822721598002497
BENIGN,42,0.5,0.9,200,3.4735920429229736,506,23,665,431,0.6841448189762797
BENIGN,42,0.7,0.9,200,3.612485408782959,505,23,666,431,0.684769038701623
BENIGN,123,0.1,0.1,10,0.5889420509338379,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.1,10,0.7227585315704346,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.1,10,0.7226204872131348,450,1,638,514,0.7191011235955056
BENIGN,123,0.1,0.5,10,0.6004562377929688,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.5,10,0.6466434001922607,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.5,10,0.7265799045562744,450,1,638,514,0.7191011235955056
BENIGN,123,0.1,0.9,10,0.6091647148132324,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.9,10,0.6474590301513672,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.9,10,0.7002148628234863,450,1,638,514,0.7191011235955056
BENIGN,123,0.1,0.1,50,1.1822888851165771,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.1,50,1.376274824142456,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.1,50,1.4180951118469238,450,1,638,514,0.7191011235955056
BENIGN,123,0.1,0.5,50,1.1856074333190918,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.5,50,1.2643611431121826,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.5,50,1.4074323177337646,450,1,638,514,0.7191011235955056
BENIGN,123,0.1,0.9,50,1.1918530464172363,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.9,50,1.2577011585235596,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.9,50,1.3734383583068848,450,1,638,514,0.7191011235955056
BENIGN,123,0.1,0.1,100,1.8237590789794922,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.1,100,2.0913217067718506,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.1,100,2.1317834854125977,450,1,638,514,0.7191011235955056
BENIGN,123,0.1,0.5,100,1.8282923698425293,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.5,100,1.9490432739257812,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.5,100,2.129664182662964,450,1,638,514,0.7191011235955056
BENIGN,123,0.1,0.9,100,1.838759183883667,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.9,100,1.9491372108459473,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.9,100,2.0860257148742676,450,1,638,514,0.7191011235955056
BENIGN,123,0.1,0.1,150,2.5785470008850098,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.1,150,2.987450361251831,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.1,150,3.0913538932800293,450,1,638,514,0.7191011235955056
BENIGN,123,0.1,0.5,150,2.5819334983825684,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.5,150,2.7873687744140625,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.5,150,3.098076581954956,450,1,638,514,0.7191011235955056
BENIGN,123,0.1,0.9,150,2.5802500247955322,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.9,150,2.7748687267303467,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.9,150,3.0214545726776123,450,1,638,514,0.7191011235955056
BENIGN,123,0.1,0.1,200,3.3187742233276367,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.1,200,3.7905476093292236,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.1,200,3.9028215408325195,450,1,638,514,0.7191011235955056
BENIGN,123,0.1,0.5,200,3.3067567348480225,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.5,200,3.5192556381225586,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.5,200,3.8730080127716064,450,1,638,514,0.7191011235955056
BENIGN,123,0.1,0.9,200,3.260118246078491,450,1,638,514,0.7191011235955056
BENIGN,123,0.5,0.9,200,3.4990530014038086,450,1,638,514,0.7191011235955056
BENIGN,123,0.7,0.9,200,3.799812078475952,450,1,638,514,0.7191011235955056
BENIGN,222,0.1,0.1,10,0.6191883087158203,891,3,256,455,0.4438202247191011
BENIGN,222,0.5,0.1,10,0.749316930770874,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.1,10,0.7464926242828369,891,3,256,455,0.4438202247191011
